ProductKey,ProductAlternateKey,ProductSubcategoryKey,EnglishProductName,StandardCost,FinishedGoodsFlag,Color,SafetyStockLevel,ReorderPoint,ListPrice,Weight,DaysToManufacture,ProductLine,DealerPrice,Class,Style,ModelName,EnglishDescription,StartDate,EndDate,Status,SizeClothes,SizeParts
324,BK-R50R-62,2,"Road-650 Red, 62",413.1463,TRUE,Red,100,75,699.0982,20,4,R ,419.4589,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011/01/07,,,,62
325,BK-R50R-62,2,"Road-650 Red, 62",486.7066,TRUE,Red,100,75,782.99,20,4,R ,469.794,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012/01/07,,,,62
326,BK-R50R-44,2,"Road-650 Red, 44",413.1463,TRUE,Red,100,75,699.0982,18.77,4,R ,419.4589,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011/01/07,,,,44
327,BK-R50R-44,2,"Road-650 Red, 44",486.7066,TRUE,Red,100,75,782.99,18.77,4,R ,469.794,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012/01/07,,,,44
328,BK-R50R-48,2,"Road-650 Red, 48",413.1463,TRUE,Red,100,75,699.0982,19.13,4,R ,419.4589,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011/01/07,,,,48
329,BK-R50R-48,2,"Road-650 Red, 48",486.7066,TRUE,Red,100,75,782.99,19.13,4,R ,469.794,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012/01/07,,,,48
330,BK-R50R-52,2,"Road-650 Red, 52",413.1463,TRUE,Red,100,75,699.0982,19.42,4,R ,419.4589,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011/01/07,,,,52
331,BK-R50R-52,2,"Road-650 Red, 52",486.7066,TRUE,Red,100,75,782.99,19.42,4,R ,469.794,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012/01/07,,,,52
332,BK-R50B-58,2,"Road-650 Black, 58",413.1463,TRUE,Black,100,75,699.0982,19.79,4,R ,419.4589,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011/01/07,,,,58
333,BK-R50B-58,2,"Road-650 Black, 58",486.7066,TRUE,Black,100,75,782.99,19.79,4,R ,469.794,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012/01/07,,,,58
334,BK-R50B-60,2,"Road-650 Black, 60",413.1463,TRUE,Black,100,75,699.0982,19.9,4,R ,419.4589,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011/01/07,,,,60
335,BK-R50B-60,2,"Road-650 Black, 60",486.7066,TRUE,Black,100,75,782.99,19.9,4,R ,469.794,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012/01/07,,,,60
336,BK-R50B-62,2,"Road-650 Black, 62",413.1463,TRUE,Black,100,75,699.0982,20,4,R ,419.4589,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011/01/07,,,,62
337,BK-R50B-62,2,"Road-650 Black, 62",486.7066,TRUE,Black,100,75,782.99,20,4,R ,469.794,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012/01/07,,,,62
338,BK-R50B-44,2,"Road-650 Black, 44",413.1463,TRUE,Black,100,75,699.0982,18.77,4,R ,419.4589,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011/01/07,,,,44
339,BK-R50B-44,2,"Road-650 Black, 44",486.7066,TRUE,Black,100,75,782.99,18.77,4,R ,469.794,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012/01/07,,,,44
340,BK-R50B-48,2,"Road-650 Black, 48",413.1463,TRUE,Black,100,75,699.0982,19.13,4,R ,419.4589,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011/01/07,,,,48
341,BK-R50B-48,2,"Road-650 Black, 48",486.7066,TRUE,Black,100,75,782.99,19.13,4,R ,469.794,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012/01/07,,,,48
342,BK-R50B-52,2,"Road-650 Black, 52",413.1463,TRUE,Black,100,75,699.0982,19.42,4,R ,419.4589,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2011/01/07,,,,52
343,BK-R50B-52,2,"Road-650 Black, 52",486.7066,TRUE,Black,100,75,782.99,19.42,4,R ,469.794,L ,U ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2012/01/07,,,,52
344,BK-M82S-38,1,"Mountain-100 Silver, 38",1912.1544,TRUE,Silver,100,75,3399.99,20.35,4,M ,2039.994,H ,U ,Mountain-100,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",2011/01/07,,,,38
345,BK-M82S-42,1,"Mountain-100 Silver, 42",1912.1544,TRUE,Silver,100,75,3399.99,20.77,4,M ,2039.994,H ,U ,Mountain-100,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",2011/01/07,,,,42
346,BK-M82S-44,1,"Mountain-100 Silver, 44",1912.1544,TRUE,Silver,100,75,3399.99,21.13,4,M ,2039.994,H ,U ,Mountain-100,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",2011/01/07,,,,44
347,BK-M82S-48,1,"Mountain-100 Silver, 48",1912.1544,TRUE,Silver,100,75,3399.99,21.42,4,M ,2039.994,H ,U ,Mountain-100,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",2011/01/07,,,,48
348,BK-M82B-38,1,"Mountain-100 Black, 38",1898.0944,TRUE,Black,100,75,3374.99,20.35,4,M ,2024.994,H ,U ,Mountain-100,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",2011/01/07,,,,38
349,BK-M82B-42,1,"Mountain-100 Black, 42",1898.0944,TRUE,Black,100,75,3374.99,20.77,4,M ,2024.994,H ,U ,Mountain-100,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",2011/01/07,,,,42
350,BK-M82B-44,1,"Mountain-100 Black, 44",1898.0944,TRUE,Black,100,75,3374.99,21.13,4,M ,2024.994,H ,U ,Mountain-100,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",2011/01/07,,,,44
351,BK-M82B-48,1,"Mountain-100 Black, 48",1898.0944,TRUE,Black,100,75,3374.99,21.42,4,M ,2024.994,H ,U ,Mountain-100,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",2011/01/07,,,,48
352,BK-M68S-38,1,"Mountain-200 Silver, 38",1117.8559,TRUE,Silver,100,75,2071.4196,23.35,4,M ,1242.8518,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2012/01/07,,,,38
353,BK-M68S-38,1,"Mountain-200 Silver, 38",1265.6195,TRUE,Silver,100,75,2319.99,23.35,4,M ,1391.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2013/01/07,,Current,,38
354,BK-M68S-42,1,"Mountain-200 Silver, 42",1117.8559,TRUE,Silver,100,75,2071.4196,23.77,4,M ,1242.8518,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2012/01/07,,,,42
355,BK-M68S-42,1,"Mountain-200 Silver, 42",1265.6195,TRUE,Silver,100,75,2319.99,23.77,4,M ,1391.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2013/01/07,,Current,,42
356,BK-M68S-46,1,"Mountain-200 Silver, 46",1117.8559,TRUE,Silver,100,75,2071.4196,24.13,4,M ,1242.8518,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2012/01/07,,,,46
357,BK-M68S-46,1,"Mountain-200 Silver, 46",1265.6195,TRUE,Silver,100,75,2319.99,24.13,4,M ,1391.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2013/01/07,,Current,,46
358,BK-M68B-38,1,"Mountain-200 Black, 38",1105.81,TRUE,Black,100,75,2049.0982,23.35,4,M ,1229.4589,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2012/01/07,,,,38
359,BK-M68B-38,1,"Mountain-200 Black, 38",1251.9813,TRUE,Black,100,75,2294.99,23.35,4,M ,1376.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2013/01/07,,Current,,38
360,BK-M68B-42,1,"Mountain-200 Black, 42",1105.81,TRUE,Black,100,75,2049.0982,23.77,4,M ,1229.4589,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2012/01/07,,,,42
361,BK-M68B-42,1,"Mountain-200 Black, 42",1251.9813,TRUE,Black,100,75,2294.99,23.77,4,M ,1376.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2013/01/07,,Current,,42
362,BK-M68B-46,1,"Mountain-200 Black, 46",1105.81,TRUE,Black,100,75,2049.0982,24.13,4,M ,1229.4589,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2012/01/07,,,,46
363,BK-M68B-46,1,"Mountain-200 Black, 46",1251.9813,TRUE,Black,100,75,2294.99,24.13,4,M ,1376.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,2013/01/07,,Current,,46
364,BK-M47B-38,1,"Mountain-300 Black, 38",598.4354,TRUE,Black,100,75,1079.99,25.35,4,M ,647.994,M ,U ,Mountain-300,For true trail addicts.  An extremely durable bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.,2012/01/07,,,,38
365,BK-M47B-40,1,"Mountain-300 Black, 40",598.4354,TRUE,Black,100,75,1079.99,25.77,4,M ,647.994,M ,U ,Mountain-300,For true trail addicts.  An extremely durable bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.,2012/01/07,,,,40
366,BK-M47B-44,1,"Mountain-300 Black, 44",598.4354,TRUE,Black,100,75,1079.99,26.13,4,M ,647.994,M ,U ,Mountain-300,For true trail addicts.  An extremely durable bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.,2012/01/07,,,,44
367,BK-M47B-48,1,"Mountain-300 Black, 48",598.4354,TRUE,Black,100,75,1079.99,26.42,4,M ,647.994,M ,U ,Mountain-300,For true trail addicts.  An extremely durable bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.,2012/01/07,,,,48
368,BK-R89R-44,2,"Road-250 Red, 44",1518.7864,TRUE,Red,100,75,2443.35,14.77,4,R ,1466.01,H ,U ,Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012/01/07,,,,44
369,BK-R89R-48,2,"Road-250 Red, 48",1518.7864,TRUE,Red,100,75,2443.35,15.13,4,R ,1466.01,H ,U ,Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012/01/07,,,,48
370,BK-R89R-52,2,"Road-250 Red, 52",1518.7864,TRUE,Red,100,75,2443.35,15.42,4,R ,1466.01,H ,U ,Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012/01/07,,,,52
371,BK-R89R-58,2,"Road-250 Red, 58",1320.6838,TRUE,Red,100,75,2181.5625,15.79,4,R ,1308.9375,H ,U ,Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012/01/07,,,,58
372,BK-R89R-58,2,"Road-250 Red, 58",1554.9479,TRUE,Red,100,75,2443.35,15.79,4,R ,1466.01,H ,U ,Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2013/01/07,,Current,,58
373,BK-R89B-44,2,"Road-250 Black, 44",1320.6838,TRUE,Black,100,75,2181.5625,14.77,4,R ,1308.9375,H ,U ,Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012/01/07,,,,44
374,BK-R89B-44,2,"Road-250 Black, 44",1554.9479,TRUE,Black,100,75,2443.35,14.77,4,R ,1466.01,H ,U ,Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2013/01/07,,Current,,44
375,BK-R89B-48,2,"Road-250 Black, 48",1320.6838,TRUE,Black,100,75,2181.5625,15.13,4,R ,1308.9375,H ,U ,Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012/01/07,,,,48
376,BK-R89B-48,2,"Road-250 Black, 48",1554.9479,TRUE,Black,100,75,2443.35,15.13,4,R ,1466.01,H ,U ,Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2013/01/07,,Current,,48
377,BK-R89B-52,2,"Road-250 Black, 52",1320.6838,TRUE,Black,100,75,2181.5625,15.42,4,R ,1308.9375,H ,U ,Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012/01/07,,,,52
378,BK-R89B-52,2,"Road-250 Black, 52",1554.9479,TRUE,Black,100,75,2443.35,15.42,4,R ,1466.01,H ,U ,Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2013/01/07,,Current,,52
379,BK-R89B-58,2,"Road-250 Black, 58",1320.6838,TRUE,Black,100,75,2181.5625,15.68,4,R ,1308.9375,H ,U ,Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2012/01/07,,,,58
380,BK-R89B-58,2,"Road-250 Black, 58",1554.9479,TRUE,Black,100,75,2443.35,15.68,4,R ,1466.01,H ,U ,Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",2013/01/07,,Current,,58
381,BK-R64Y-38,2,"Road-550-W Yellow, 38",605.6492,TRUE,Yellow,100,75,1000.4375,17.35,4,R ,600.2625,M ,W ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2012/01/07,,,,38
382,BK-R64Y-38,2,"Road-550-W Yellow, 38",713.0798,TRUE,Yellow,100,75,1120.49,17.35,4,R ,672.294,M ,W ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2013/01/07,,Current,,38
383,BK-R64Y-40,2,"Road-550-W Yellow, 40",605.6492,TRUE,Yellow,100,75,1000.4375,17.77,4,R ,600.2625,M ,W ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2012/01/07,,,,40
384,BK-R64Y-40,2,"Road-550-W Yellow, 40",713.0798,TRUE,Yellow,100,75,1120.49,17.77,4,R ,672.294,M ,W ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2013/01/07,,Current,,40
385,BK-R64Y-42,2,"Road-550-W Yellow, 42",605.6492,TRUE,Yellow,100,75,1000.4375,18.13,4,R ,600.2625,M ,W ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2012/01/07,,,,42
386,BK-R64Y-42,2,"Road-550-W Yellow, 42",713.0798,TRUE,Yellow,100,75,1120.49,18.13,4,R ,672.294,M ,W ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2013/01/07,,Current,,42
387,BK-R64Y-44,2,"Road-550-W Yellow, 44",605.6492,TRUE,Yellow,100,75,1000.4375,18.42,4,R ,600.2625,M ,W ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2012/01/07,,,,44
388,BK-R64Y-44,2,"Road-550-W Yellow, 44",713.0798,TRUE,Yellow,100,75,1120.49,18.42,4,R ,672.294,M ,W ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2013/01/07,,Current,,44
389,BK-R64Y-48,2,"Road-550-W Yellow, 48",605.6492,TRUE,Yellow,100,75,1000.4375,18.68,4,R ,600.2625,M ,W ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2012/01/07,,,,48
390,BK-R64Y-48,2,"Road-550-W Yellow, 48",713.0798,TRUE,Yellow,100,75,1120.49,18.68,4,R ,672.294,M ,W ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2013/01/07,,Current,,48
391,FK-1639,10,LL Fork,65.8097,TRUE,,500,375,148.22,,1,,88.932,L ,,LL Fork,Stout design absorbs shock and offers more precise steering.,2012/01/07,,,,
392,FK-5136,10,ML Fork,77.9176,TRUE,,500,375,175.49,,1,,105.294,M ,,ML Fork,Composite road fork with an aluminum steerer tube.,2012/01/07,,,,
393,FK-9939,10,HL Fork,101.8936,TRUE,,500,375,229.49,,1,,137.694,H ,,HL Fork,High-performance carbon road fork with curved legs.,2012/01/07,,,,
394,HS-0296,11,LL Headset,15.1848,TRUE,,500,375,34.2,,1,,20.52,L ,,LL Headset,Threadless headset provides quality at an economical price.,2012/01/07,,,,
395,HS-2451,11,ML Headset,45.4168,TRUE,,500,375,102.29,,1,,61.374,M ,,ML Headset,Sealed cartridge keeps dirt out.,2012/01/07,,,,
396,HS-3479,11,HL Headset,55.3801,TRUE,,500,375,124.73,,1,,74.838,H ,,HL Headset,"High-quality 1 threadless headset with a grease port for quick lubrication.""",2012/01/07,,,,
397,HB-M243,4,LL Mountain Handlebars,17.978,TRUE,,500,375,40.4909,,1,M ,24.2945,L ,,LL Mountain Handlebars,All-purpose bar for on or off-road.,2012/01/07,,,,
398,HB-M243,4,LL Mountain Handlebars,19.7758,TRUE,,500,375,44.54,,1,M ,26.724,L ,,LL Mountain Handlebars,All-purpose bar for on or off-road.,2013/01/07,,Current,,
399,HB-M763,4,ML Mountain Handlebars,24.9932,TRUE,,500,375,56.2909,,1,M ,33.7745,M ,,ML Mountain Handlebars,Tough aluminum alloy bars for downhill.,2012/01/07,,,,
400,HB-M763,4,ML Mountain Handlebars,27.4925,TRUE,,500,375,61.92,,1,M ,37.152,M ,,ML Mountain Handlebars,Tough aluminum alloy bars for downhill.,2013/01/07,,Current,,
401,HB-M918,4,HL Mountain Handlebars,48.5453,TRUE,,500,375,109.3364,,1,M ,65.6018,H ,,HL Mountain Handlebars,Flat bar strong enough for the pro circuit.,2012/01/07,,,,
402,HB-M918,4,HL Mountain Handlebars,53.3999,TRUE,,500,375,120.27,,1,M ,72.162,H ,,HL Mountain Handlebars,Flat bar strong enough for the pro circuit.,2013/01/07,,Current,,
403,HB-R504,4,LL Road Handlebars,17.978,TRUE,,500,375,40.4909,,1,R ,24.2945,L ,,LL Road Handlebars,Unique shape provides easier reach to the levers.,2012/01/07,,,,
404,HB-R504,4,LL Road Handlebars,19.7758,TRUE,,500,375,44.54,,1,R ,26.724,L ,,LL Road Handlebars,Unique shape provides easier reach to the levers.,2013/01/07,,Current,,
405,HB-R720,4,ML Road Handlebars,24.9932,TRUE,,500,375,56.2909,,1,R ,33.7745,M ,,ML Road Handlebars,Anatomically shaped aluminum tube bar will suit all riders.,2012/01/07,,,,
406,HB-R720,4,ML Road Handlebars,27.4925,TRUE,,500,375,61.92,,1,R ,37.152,M ,,ML Road Handlebars,Anatomically shaped aluminum tube bar will suit all riders.,2013/01/07,,Current,,
407,HB-R956,4,HL Road Handlebars,48.5453,TRUE,,500,375,109.3364,,1,R ,65.6018,H ,,HL Road Handlebars,Designed for racers; high-end anatomically shaped bar from aluminum alloy.,2012/01/07,,,,
408,HB-R956,4,HL Road Handlebars,53.3999,TRUE,,500,375,120.27,,1,R ,72.162,H ,,HL Road Handlebars,Designed for racers; high-end anatomically shaped bar from aluminum alloy.,2013/01/07,,Current,,
409,FR-M63B-38,12,"ML Mountain Frame - Black, 38",185.8193,TRUE,Black,500,375,348.76,2.73,2,M ,209.256,M ,U ,ML Mountain Frame-W,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,2012/01/07,,,,38
410,FW-M423,17,LL Mountain Front Wheel,26.9708,TRUE,Black,500,375,60.745,,1,M ,36.447,L ,,LL Mountain Front Wheel,Replacement mountain wheel for entry-level rider.,2012/01/07,,,,
411,FW-M762,17,ML Mountain Front Wheel,92.8071,TRUE,Black,500,375,209.025,,1,M ,125.415,M ,,ML Mountain Front Wheel,Replacement mountain wheel for the casual to serious rider.,2012/01/07,,,,
412,FW-M928,17,HL Mountain Front Wheel,133.2955,TRUE,Black,500,375,300.215,,1,M ,180.129,H ,,HL Mountain Front Wheel,High-performance mountain replacement wheel.,2012/01/07,,,,
413,FW-R623,17,LL Road Front Wheel,37.9909,TRUE,Black,500,375,85.565,900,1,R ,51.339,L ,,LL Road Front Wheel,Replacement road front wheel for entry-level cyclist.,2012/01/07,,,,
414,FW-R762,17,ML Road Front Wheel,110.2829,TRUE,Black,500,375,248.385,850,1,R ,149.031,M ,,ML Road Front Wheel,Sturdy alloy features a quick-release hub.,2012/01/07,,,,
415,FW-R820,17,HL Road Front Wheel,146.5466,TRUE,Black,500,375,330.06,650,1,R ,198.036,H ,,HL Road Front Wheel,Strong wheel with double-walled rim.,2012/01/07,,,,
416,FW-T905,17,Touring Front Wheel,96.7964,TRUE,Black,500,375,218.01,,1,T ,130.806,,,Touring Front Wheel,Aerodynamic rims for smooth riding.,2012/01/07,,,,
417,FR-R72Y-38,14,"ML Road Frame-W - Yellow, 38",300.1188,TRUE,Yellow,500,375,540.7545,2.18,2,R ,324.4527,M ,W ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2012/01/07,,,,38
418,FR-R72Y-38,14,"ML Road Frame-W - Yellow, 38",360.9428,TRUE,Yellow,500,375,594.83,2.18,2,R ,356.898,M ,W ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2013/01/07,,Current,,38
419,RW-M423,17,LL Mountain Rear Wheel,38.9588,TRUE,Black,500,375,87.745,,1,M ,52.647,L ,,LL Mountain Rear Wheel,Replacement mountain wheel for entry-level rider.,2012/01/07,,,,
420,RW-M762,17,ML Mountain Rear Wheel,104.7951,TRUE,Black,500,375,236.025,,1,M ,141.615,M ,,ML Mountain Rear Wheel,Replacement mountain wheel for the casual to serious rider.,2012/01/07,,,,
421,RW-M928,17,HL Mountain Rear Wheel,145.2835,TRUE,Black,500,375,327.215,,1,M ,196.329,H ,,HL Mountain Rear Wheel,High-performance mountain replacement wheel.,2012/01/07,,,,
422,RW-R623,17,LL Road Rear Wheel,49.9789,TRUE,Black,500,375,112.565,1050,1,R ,67.539,L ,,LL Road Rear Wheel,Replacement road rear wheel for entry-level cyclist.,2012/01/07,,,,
423,RW-R762,17,ML Road Rear Wheel,122.2709,TRUE,Black,500,375,275.385,1000,1,R ,165.231,M ,,ML Road Rear Wheel,Aluminum alloy rim with stainless steel spokes; built for speed.,2012/01/07,,,,
424,RW-R820,17,HL Road Rear Wheel,158.5346,TRUE,Black,500,375,357.06,890,1,R ,214.236,H ,,HL Road Rear Wheel,Strong rear wheel with double-walled rim.,2012/01/07,2008/12/28,,,
425,RW-T905,17,Touring Rear Wheel,108.7844,TRUE,Black,500,375,245.01,,1,T ,147.006,,,Touring Rear Wheel,Excellent aerodynamic rims guarantee a smooth ride.,2012/01/07,,,,
426,FR-M63B-40,12,"ML Mountain Frame - Black, 40",185.8193,TRUE,Black,500,375,348.76,2.77,1,M ,209.256,M ,U ,ML Mountain Frame,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.,2012/01/07,,,,40
427,FR-M63B-44,12,"ML Mountain Frame - Black, 44",185.8193,TRUE,Black,500,375,348.76,2.81,1,M ,209.256,M ,U ,ML Mountain Frame,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.,2012/01/07,,,,44
428,FR-M63B-48,12,"ML Mountain Frame - Black, 48",185.8193,TRUE,Black,500,375,348.76,2.85,1,M ,209.256,M ,U ,ML Mountain Frame,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.,2012/01/07,,,,48
429,FR-R72Y-40,14,"ML Road Frame-W - Yellow, 40",300.1188,TRUE,Yellow,500,375,540.7545,2.22,1,R ,324.4527,M ,W ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2012/01/07,,,,40
430,FR-R72Y-40,14,"ML Road Frame-W - Yellow, 40",360.9428,TRUE,Yellow,500,375,594.83,2.22,1,R ,356.898,M ,W ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2013/01/07,,Current,,40
431,FR-R72Y-42,14,"ML Road Frame-W - Yellow, 42",300.1188,TRUE,Yellow,500,375,540.7545,2.26,1,R ,324.4527,M ,W ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2012/01/07,,,,42
432,FR-R72Y-42,14,"ML Road Frame-W - Yellow, 42",360.9428,TRUE,Yellow,500,375,594.83,2.26,1,R ,356.898,M ,W ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2013/01/07,,Current,,42
